ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;CODE SIRET                                        ;ANNEES;SEMAINES;IP BRUT;NBRE DE SPOTS;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;40 530;13;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;57 700;12;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;16 000;12;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;131 770;11;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;56 210;10;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;48 540;14;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;49 350;14;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;14 330;13;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;6;6;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;32 470;10;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;13 460;13;
1493;PICARD SURGELES                                   ;19;IPROSPECT CONSEIL FRANCE                          ;13;SURGELES ET GLACES                                ;82;SURGELES                                          ;2;ALIMENTATION                                      ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1145883;PICARD MOELLEUX CHOCOLAT CARAMEL AU BEURRE SALE   ;78493968810915                                    ;2025;40;32 870;14;
