ID ANNONCEUR;ANNONCEUR                                         ;ID AGENCE MEDIA;AGENCE MEDIA                                      ;ID CLASSE;CLASSE                                            ;ID GROUPE;GROUPE                                            ;ID FAMILLE;FAMILLE                                           ;ID REGIE;REGIE                                             ;ID SUPPORT;SUPPORT                                           ;ID PRODUIT;PRODUIT                                           ;ANNEES;MOIS;IP BRUT;NBRE DE SPOTS;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;1 321 410;89;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;553 344;50;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;312 104;67;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;373 108;75;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;97 477;59;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;55;55;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;993 390;134;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;303 688;63;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;142 263;68;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;227 180;75;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;157 767;69;
48720;LA POSTE                                          ;6845;BLUE 449                                          ;79;LOCATION BIENS ET SERVICES                        ;426;TRANSPORT EXPRESS COURRIER                        ;18;SERVICES                                          ;1341;LAGARDERE PUBLICITE NEWS                          ;34725;LPN+                                              ;1362127;LA POSTE EMBALLAGES A AFFRANCHIR                  ;2025;10;11 697;5;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;526 555;52;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;166 794;56;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;424;TF1 PUBLICITE                                     ;2019;LES INDES RADIOS                                  ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;684 242;51;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;219 115;60;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;292 732;74;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;71;71;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;443 942;59;
48997;COFIDIS                                           ;1166;ARENA MEDIA COMMUNICATION                         ;25;AUTRES ETABL.FINANCIERS                           ;583;ORGANISMES FINANCIERS                             ;14;ETS FINANCIERS ASSURANCE                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;71009;COFIDIS PRET PERSONNEL                            ;2025;10;132 667;52;
49519;THALAZUR                                          ;990;ANNONCEURS DIRECTS                                ;51;VOYAGES TOURISME                                  ;416;OFFICES DE TOURISME                               ;12;TOURISME-RESTAURATION                             ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;312295;THALAZUR THALASSO P#                              ;2025;10;22 322;3;
49655;ANTARGAZ                                          ;603;UNDER CONTROL                                     ;53;SECTEUR PETROLIER                                 ;430;BUTANE-PROPANE                                    ;13;ENERGIE                                           ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;382384;ANTARGAZ PROPANE                                  ;2025;10;7 728;1;
49655;ANTARGAZ                                          ;603;UNDER CONTROL                                     ;53;SECTEUR PETROLIER                                 ;430;BUTANE-PROPANE                                    ;13;ENERGIE                                           ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;382384;ANTARGAZ PROPANE                                  ;2025;10;6 500;2;
49655;ANTARGAZ                                          ;603;UNDER CONTROL                                     ;53;SECTEUR PETROLIER                                 ;430;BUTANE-PROPANE                                    ;13;ENERGIE                                           ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1254087;ANTARGAZ BIOPROPANE                               ;2025;10;16 100;2;
49655;ANTARGAZ                                          ;603;UNDER CONTROL                                     ;53;SECTEUR PETROLIER                                 ;430;BUTANE-PROPANE                                    ;13;ENERGIE                                           ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1254087;ANTARGAZ BIOPROPANE                               ;2025;10;17 650;5;
49928;FUNECAP GROUPE                                    ;7595;TVLC                                              ;79;LOCATION BIENS ET SERVICES                        ;648;AUTRES SERVICES                                   ;18;SERVICES                                          ;236;RADIO FRANCE PUBLICITE                            ;18919;ICI                                               ;49041;ROC ECLERC POMPES FUNEBRES                        ;2025;10;56 420;101;
49928;FUNECAP GROUPE                                    ;7595;TVLC                                              ;79;LOCATION BIENS ET SERVICES                        ;648;AUTRES SERVICES                                   ;18;SERVICES                                          ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;49041;ROC ECLERC POMPES FUNEBRES                        ;2025;10;776 270;90;
49928;FUNECAP GROUPE                                    ;7595;TVLC                                              ;79;LOCATION BIENS ET SERVICES                        ;648;AUTRES SERVICES                                   ;18;SERVICES                                          ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;49041;ROC ECLERC POMPES FUNEBRES                        ;2025;10;274 000;90;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;656976;BECAUSE ELECTRIC GUEST ALBUM                      ;2025;10;89 163;58;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;756325;ERATO ALEXANDRE THARAUD                           ;2025;10;38 000;28;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;923335;ERATO THIBAUT GARCIA                              ;2025;10;5 300;3;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;1109233;WARNER CLASSICS EDITIONS MUSICALES                ;2025;10;17 400;14;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1146180;PARLOPHONE AMIR ALBUM                             ;2025;10;11 280;2;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1270987;PLAY TWO FRANGLISH SINGLE                         ;2025;10;108 730;20;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1270987;PLAY TWO FRANGLISH SINGLE                         ;2025;10;5;5;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1361464;MAISON BARON ROUGE ANYME SINGLE                   ;2025;10;103 800;20;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1361464;MAISON BARON ROUGE ANYME SINGLE                   ;2025;10;5;5;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1362596;NAKAMURA INDUSTRIE AYA NAKAMURA SINGLE            ;2025;10;78 557;16;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1362596;NAKAMURA INDUSTRIE AYA NAKAMURA SINGLE            ;2025;10;2;2;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1362819;MAISON BARON ROUGE ADELE CASTILLON SINGLES        ;2025;10;73 032;17;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1362819;MAISON BARON ROUGE ADELE CASTILLON SINGLES        ;2025;10;5;5;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2012;SKYROCK                                           ;1363489;REC 118 JRK 19 ET PLK SINGLE                      ;2025;10;60 706;12;
49959;WARNER MUSIC GROUP                                ;990;ANNONCEURS DIRECTS                                ;71;EDITION AUDIO VIDEO                               ;224;EDITION MUSICALE                                  ;16;EDITION                                           ;535;SKYROCK PUBLIC                                    ;2044;SKYROCK BOX                                       ;1363489;REC 118 JRK 19 ET PLK SINGLE                      ;2025;10;6;6;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;54 590;33;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;926 130;78;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;364 280;103;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;674 060;100;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;209 380;93;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;673 740;95;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;271 240;86;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;439 470;105;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;102 370;101;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;865 943;128;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;85 130;29;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;88 500;60;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;312 070;86;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;117 950;99;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;241 130;94;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1096267;PEUGEOT 208 ELECTRIQUE                            ;2025;10;184 770;78;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;236;RADIO FRANCE PUBLICITE                            ;2022;FRANCE INFO                                       ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;18 000;7;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;136 020;15;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;41 390;16;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;89 760;16;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;28 600;15;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;81 140;13;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;48 020;16;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2014;FUN RADIO                                         ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;47 390;19;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2033;M RADIO                                           ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;17 320;18;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2001;RMC INFO                                          ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;72 825;17;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;716;RMC BFM ADS                                       ;2026;BFM BUSINESS                                      ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;11 460;3;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1154;KETIL MEDIA                                       ;2009;RADIO CLASSIQUE                                   ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;12 800;9;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2003;EUROPE 1                                          ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;39 860;14;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2007;EUROPE 2                                          ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;15 650;13;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;2013;RFM                                               ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;27 140;13;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;401;AUTOMOBILES                                       ;11;AUTOMOBILE TRANSPORT                              ;1341;LAGARDERE PUBLICITE NEWS                          ;19129;NOVA                                              ;1360630;PEUGEOT LES JOURS HYBRIDES 2008 HYBRIDE           ;2025;10;35 630;14;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2004;NRJ NATIONAL                                      ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;1 044 570;79;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2015;CHERIE FM                                         ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;280 780;85;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2018;NOSTALGIE                                         ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;543 250;90;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;422;NRJ GLOBAL                                        ;2025;RIRE ET CHANSONS                                  ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;177 170;85;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2002;RTL                                               ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;906 910;114;
50270;PEUGEOT AUTOMOBILES                               ;1330;STARCOM                                           ;45;AUTOMOBILES POIDS LOURDS                          ;419;VEHICULES UTILITAIRES                             ;11;AUTOMOBILE TRANSPORT                              ;427;M6 UNLIMITED                                      ;2008;RTL 2                                             ;1178656;PEUGEOT LE TEMPS DES PROS PARTNER                 ;2025;10;331 670;103;
